rmse,mae,r2,env_id,n
0.18187276234939054,0.15058511999881768,0.9998947107560812,INPO_2002,33
0.17315373768253225,0.12617329824942025,0.999897871197735,INRO_2003,27
0.15710082486711865,0.12461565840871831,0.999855620183125,INVI_2002,38
0.7699641508403176,0.4668441552734391,0.9984859711917803,KSGC_2003,35
0.19257915119972,0.13699526079963173,0.9998413223102113,KSHL_2001,34
1.678390851759246,0.6944605327405415,0.9958791154183944,KYST_2002,38
0.20370282306954368,0.14426901707504539,0.9999206670100056,MDGA_2002,33
0.18196711556676295,0.1351834903492647,0.9998594787490023,MDLI_2003,34
1.2349160751822443,0.7742023490905767,0.9966113492430946,MIWI_2002,32
0.16545535494799843,0.13798394775390754,0.9998288304625168,MNBI_2002,32
0.30276025856620414,0.24534857991536305,0.998968465231964,MNEL_2002,30
0.16282477987464614,0.13891567442358863,0.999820553513301,MNFA_2002,41
0.19720079096319013,0.14585943467882126,0.999804472601019,MNMA_2002,36
0.2232337970588077,0.18878556034482782,0.9995416677307126,MNOL_2002,29
0.21434308530762294,0.16784094769021576,0.9997497906458218,MNOW_2001,23
0.14617844627939397,0.11786709821428677,0.9998035965509331,MNOW_2002,35
0.44662726877665077,0.3175987977723826,0.998895533926038,MNPR_2002,37
0.22082592502932197,0.15627183259662938,0.999811663246343,MNWA_2002,38
1.9796896540221653,1.3199963155110686,0.9517007091931312,MOBU_2002,30
3.3150708412955194,1.5324351399739602,0.9847703640396771,MOCG_2001,24
1.7819433463848808,1.0987411850437958,0.9909819337654885,MOCG_2002,33
0.17413284656054262,0.14476676652238002,0.9998732681380971,MOHA_2002,37
0.8720824576813544,0.3984249049595415,0.9984648383309265,MOMI_2001,28
0.2858366820817929,0.21668138122558625,0.9997770139502129,MOMR_2002,36
0.3554854778778368,0.26624464081554666,0.9993153982393231,MOSC_2002,41
4.028329393520876,2.128916755922376,0.9722937092597627,NCMO_2002,31
0.16395147122638856,0.14100967407226608,0.9998809937823746,NCPA_2001,28
0.2288607686630883,0.16195639419555619,0.9998041340156927,NCPA_2002,32
0.3662064742453085,0.2507352310983774,0.9998413845434039,NCWA_2002,38
0.22942885494905504,0.16083678840188462,0.999892401157252,NEBY_2001,34
0.20529441049019279,0.13509491644965502,0.9998496197768713,NECC_2001,36
1.0040112012497155,0.42984832763672026,0.9985741146367486,NECO_2001,30
0.26375334286469654,0.19242307390485433,0.9978978987905558,NEDA_2001,28
0.14980410717173218,0.11827104994829837,0.9999360041564427,NEDC_2001,34
0.2224486351369723,0.17638564980996926,0.9998805504696276,NEHM_2001,37
0.16716784318928132,0.12805904228742762,0.9998156389237045,NEKE_2001,43
0.1550299292312878,0.12793425990513307,0.999887319417305,NEPL_2001,35
0.38267725486406173,0.28161037816756707,0.9989993508456845,OHDE_2002,39
0.5556906785469247,0.3774937545776368,0.9992392445402744,OHPT_2002,40
0.1978992496577397,0.15968325904107647,0.9999479136134692,TNGR_2002,31
1.5945797965964845,0.5200206438337042,0.9940627044979612,TNUC_2001,35
3.083443094007748,1.2919586539432941,0.9954263168718878,TNUC_2002,29
1.9723873336333058,0.9749342875819038,0.9878345379190374,TNUC_2003,31
0.1658870304099305,0.12962776379707572,0.9998721173544244,WIAR_2002,39
0.6962659693088341,0.3714447364807123,0.9990039427305932,WIPL_2002,32
0.29766228354392876,0.20487111900592592,0.9998749970471696,WIWA_2002,29
